交易日期,开盘价(元),最高价(元),最低价(元),收盘价(元),成交量(手),成交额(千元),收盘价(前复权)(元),收盘价(后复权)(元),换手率(%),换手率(自由流通)(%),量比,PE市盈率,PE市盈率(TTM),PB市净率,PS市销率,PS市销率(TTM),总股本(万股),流通股本(万股),自由流通股本(万股),总市值(万元),流通市值(万元),股息率(Tushare)(%),"股息率(TTM,Tushare)(%)",股息率(%)
2017-02-20,16.0500,16.8800,15.0900,16.4000,493250.4800,791672.2690,10.0700,16.4000,23.5503,23.5503,0.6700,35.5858,37.2553,3.3103,11.5739,11.7394,176735.4347,20944.5500,20944.5500,2898461.1291,343490.6200,,,1.4896
2017-02-21,16.1000,16.4700,15.6100,16.4000,353649.2400,569432.2140,10.0700,16.4000,16.8850,16.8850,0.4400,35.5858,37.2553,3.3103,11.5739,11.7394,176735.4347,20944.5500,20944.5500,2898461.1291,343490.6200,,,1.4896
2017-02-22,15.9400,16.1000,15.3700,16.0000,315782.1800,495765.2970,9.8200,16.0000,15.0771,15.0771,0.4800,34.7179,36.3466,3.2295,11.2916,11.4531,176735.4347,20944.5500,20944.5500,2827766.9552,335112.8000,,,1.5275
2017-02-23,15.8000,16.2700,15.5500,16.1400,327279.1700,519644.7800,9.9100,16.1400,15.6260,15.6260,0.5900,35.0217,36.6647,3.2578,11.3904,11.5533,176735.4347,20944.5500,20944.5500,2852509.9161,338045.0370,,,1.5136
2017-02-24,16.0000,17.7500,15.4800,17.7300,641571.3300,1068884.8460,10.8900,17.7300,30.6319,30.6319,1.4500,38.4717,40.2766,3.5787,12.5126,12.6915,176735.4347,20944.5500,20944.5500,3133519.2572,371346.8715,,,1.3774
2017-02-27,16.6000,19.5000,16.5200,19.5000,704302.9800,1307300.6380,11.9700,19.5000,33.6270,33.6270,1.6500,42.3124,44.2974,3.9360,13.7617,13.9584,176735.4347,20944.5500,20944.5500,3446340.9767,408418.7250,,,1.2531
2017-02-28,19.1000,21.4500,19.0200,21.4000,640290.4700,1324095.9850,13.1400,21.4000,30.5707,30.5707,1.3700,46.4351,48.6136,4.3195,15.1026,15.3185,176735.4347,20944.5500,20944.5500,3782138.3026,448213.3700,,,1.1416
2017-03-01,20.9900,21.0000,19.3900,20.0100,637933.0500,1288245.1740,12.2900,20.0100,30.4582,30.4582,1.2100,43.4190,45.4560,4.0389,14.1216,14.3235,176735.4347,20944.5500,20944.5500,3536476.0483,419100.4455,,,1.2205
2017-03-02,19.1300,20.6700,19.0200,20.1000,480930.0900,952444.5430,12.3400,20.1000,22.9621,22.9621,0.8100,43.6143,45.6604,4.0571,14.1851,14.3879,176735.4347,20944.5500,20944.5500,3552382.2375,420985.4550,,,1.2156
2017-03-03,19.6000,19.6400,18.1700,18.8100,652223.0800,1222068.3600,11.5500,18.8100,31.1405,31.1405,1.0500,40.8152,42.7300,3.7967,13.2747,13.4645,176735.4347,20944.5500,20944.5500,3324393.5267,393966.9855,,,1.2987
2017-03-06,18.8900,19.0500,18.2700,18.9000,347430.0600,651600.3390,11.6000,18.9000,16.5881,16.5881,0.5600,41.0105,42.9344,3.8149,13.3383,13.5290,176735.4347,20944.5500,20944.5500,3340299.7158,395851.9950,,,1.2931
2017-03-07,19.8000,20.7900,19.8000,20.7800,869633.4200,1794761.3710,12.7600,20.7800,41.5207,41.5207,1.5800,45.0898,47.2052,4.1943,14.6650,14.8747,176735.4347,20944.5500,20944.5500,3672562.3331,435227.7490,,,1.1755
2017-03-08,20.6600,21.6700,19.8000,20.8200,560680.2000,1161438.8160,12.7800,20.8200,26.7697,26.7697,0.9400,45.1766,47.2960,4.2024,14.6932,14.9033,176735.4347,20944.5500,20944.5500,3679631.7505,436065.5310,,,1.1737
2017-03-09,21.1800,21.7000,20.5000,21.2100,472223.5400,1006314.8580,13.0200,21.2100,22.5464,22.5464,0.8100,46.0229,48.1820,4.2811,14.9685,15.1825,176735.4347,20944.5500,20944.5500,3748558.5700,444233.9055,,,1.1521
2017-03-10,20.7000,21.3000,20.0000,20.7000,355966.1700,732397.5280,12.7100,20.7000,16.9956,16.9956,0.6100,44.9162,47.0234,4.1782,14.6086,14.8174,176735.4347,20944.5500,20944.5500,3658423.4983,433552.1850,,,1.1802
2017-03-13,20.3500,21.0800,19.8000,20.9000,331242.3600,680929.1830,12.8300,20.9000,15.8152,15.8152,0.6400,45.3502,47.4778,4.2186,14.7497,14.9606,176735.4347,20944.5500,20944.5500,3693770.5852,437741.0950,,,1.1691
2017-03-14,20.8000,20.9700,20.4000,20.7800,246414.2200,509605.8170,12.7600,20.7800,11.7651,11.7651,0.4800,45.0898,47.2052,4.1943,14.6650,14.8747,176735.4347,20944.5500,20944.5500,3672562.3331,435227.7490,,,1.1755
2017-03-15,20.0000,21.1500,19.7800,20.7000,247927.0500,511771.2100,12.7100,20.7000,11.8373,11.8373,0.6300,47.0279,47.0279,4.1801,14.8150,14.8150,176735.4347,20944.5500,20944.5500,3658423.4983,433552.1850,,,1.1802
2017-03-16,20.6600,21.3900,19.8000,20.9000,833593.1400,1717674.2850,12.8300,20.9000,39.8000,39.8000,2.5200,47.4823,47.4823,4.2205,14.9581,14.9581,176735.4347,20944.5500,20944.5500,3693770.5852,437741.0950,,,1.1691
2017-03-17,20.4200,20.7500,18.9600,18.9700,513442.7400,1024173.1770,11.6500,18.9700,24.5144,24.5144,1.2700,43.0976,43.0976,3.8308,13.5768,13.5768,176735.4347,20944.5500,20944.5500,3352671.1963,397318.1135,,,1.2876
2017-03-20,19.7000,20.6800,19.6800,20.1400,551121.7800,1110542.0490,12.3700,20.1400,26.3134,26.3134,1.2700,45.7557,45.7557,4.0670,14.4142,14.4142,176735.4347,20944.5500,20944.5500,3559451.6549,421823.2370,,,1.2126
2017-03-21,19.5400,20.2000,19.2000,20.0000,275783.7500,544555.1230,12.2800,20.0000,13.1673,13.1673,0.5800,45.4376,45.4376,4.0388,14.3140,14.3140,176735.4347,20944.5500,20944.5500,3534708.6940,418891.0000,,,1.2215
2017-03-22,19.9000,20.3000,19.5900,20.0900,216379.4700,433639.4570,12.3300,20.0900,10.3311,10.3311,0.4500,45.6421,45.6421,4.0569,14.3784,14.3784,176735.4347,20944.5500,20944.5500,3550614.8831,420776.0095,,,1.2165
2017-03-23,20.5000,20.6900,20.1100,20.3700,286632.3800,584226.9030,12.5100,20.3700,13.6853,13.6853,0.6000,46.2782,46.2782,4.1135,14.5788,14.5788,176735.4347,20944.5500,20944.5500,3600100.8048,426640.4835,,,1.1990
2017-03-24,20.4500,20.5000,20.0300,20.2000,185058.7700,374482.9730,12.4000,20.2000,8.8357,8.8357,0.5000,45.8920,45.8920,4.0792,14.4571,14.4571,176735.4347,20944.5500,20944.5500,3570055.7809,423079.9100,,,1.2097
2017-03-27,20.2000,20.4900,19.2200,20.4500,250936.6500,504715.5860,12.5600,20.4500,11.9810,11.9810,0.8300,46.4599,46.4599,4.1296,14.6360,14.6360,176735.4347,20944.5500,20944.5500,3614239.6396,428316.0475,,,1.1943
2017-03-28,20.4600,21.8000,20.2200,21.7600,470716.5000,989113.5560,13.3600,21.7600,22.4744,22.4744,1.9400,49.4361,49.4361,4.3942,15.5736,15.5736,176735.4347,20944.5500,20944.5500,3845763.0591,455753.4080,,,1.1228
2017-03-29,21.5500,21.6300,20.8900,21.2700,397808.4600,843287.2440,13.0600,21.2700,18.9934,18.9934,1.4100,48.3229,48.3229,4.2952,15.2229,15.2229,176735.4347,20944.5500,20944.5500,3759162.6961,445490.5785,,,1.1485
2017-03-30,21.1000,21.3200,20.6000,20.7700,223114.4700,467778.7590,12.7500,20.7700,10.6526,10.6526,0.7000,47.1869,47.1869,4.1943,14.8651,14.8651,176735.4347,20944.5500,20944.5500,3670794.9787,435018.3035,,,1.1765
2017-03-31,20.4600,20.7600,18.6900,18.6900,842080.9900,1598747.5070,11.4800,18.6900,40.2053,40.2053,2.7600,42.4614,42.4614,3.7742,13.3764,13.3764,176735.4347,20944.5500,20944.5500,3303185.2745,391453.6395,,,1.3066
2017-04-05,16.8200,19.0500,16.8200,18.8300,719732.6200,1250984.4120,11.5600,18.8300,34.3637,34.3637,1.6500,42.7795,42.7795,3.8025,13.4766,13.4766,176735.4347,20944.5500,20944.5500,3327928.2354,394385.8765,,,1.2976
2017-04-06,18.0900,19.7000,18.0600,19.6800,546687.6900,1027755.6600,12.0800,19.6800,26.1017,26.1017,1.0300,44.7106,44.7106,3.9741,14.0850,14.0850,176735.4347,20944.5500,20944.5500,3478153.3549,412188.7440,,,1.2417
2017-04-07,19.4300,21.5800,19.3000,20.6000,611663.1900,1276360.2840,12.6500,20.6000,29.2039,29.2039,1.1200,46.8007,46.8007,4.1599,14.7434,14.7434,176735.4347,20944.5500,20944.5500,3640749.9548,431457.7300,,,1.1858
2017-04-10,20.9500,22.0000,20.8800,21.2900,425340.4400,913992.8170,13.0700,21.2900,20.3079,20.3079,0.7200,48.3683,48.3683,4.2993,15.2372,15.2372,176735.4347,20944.5500,20944.5500,3762697.4048,445909.4695,,,1.1477
2017-04-11,21.2800,23.1000,19.6800,22.9800,348697.3100,746991.9540,14.1100,22.9800,16.6486,16.6486,0.5500,52.2078,52.2078,4.6405,16.4468,16.4468,176735.4347,20944.5500,20944.5500,4061380.2894,481305.7590,,,1.0631
2017-04-24,20.6800,22.8000,20.6800,22.2000,434867.1100,915999.1640,13.6300,22.2000,20.7628,20.7628,0.8200,50.4357,50.4357,4.4830,15.8885,15.8885,176735.4347,20944.5500,20944.5500,3923526.6503,464969.0100,,,1.1005
2017-04-25,20.0500,21.1000,19.9800,20.5100,434461.8300,880430.6350,12.5900,20.5100,20.7434,20.7434,0.9200,46.5963,46.5963,4.1418,14.6790,14.6790,176735.4347,20944.5500,20944.5500,3624843.7657,429572.7205,,,1.1914
2017-04-26,20.5700,22.5000,20.0100,22.0100,319179.9600,685508.1710,13.5100,22.0100,15.2393,15.2393,0.7100,50.0041,50.0041,4.4447,15.7525,15.7525,176735.4347,20944.5500,20944.5500,3889946.9177,460989.5455,,,1.1103
2017-04-27,21.6000,23.6000,21.0000,23.5700,354123.8800,788292.6750,14.4700,23.5700,16.9077,16.9077,0.9000,53.5482,53.5482,4.7597,16.8690,16.8690,176735.4347,20944.5500,20944.5500,4165654.1959,493663.0435,,,1.0366
2017-04-28,22.0000,24.0100,21.8000,23.6300,224527.9000,523330.9790,14.5100,23.6300,10.7201,10.7201,0.5900,53.6845,53.8268,4.7252,16.9120,17.2623,176735.4347,20944.5500,20944.5500,4176258.3220,494919.7165,,,1.0338
2017-05-02,22.9000,23.0000,21.2700,21.5000,306207.4800,661852.5620,13.2000,21.5000,14.6199,14.6199,0.8700,48.8454,48.9749,4.2993,15.3875,15.7063,176735.4347,20944.5500,20944.5500,3799811.8461,450307.8250,,,1.1364
2017-05-03,21.4000,21.4000,19.3500,19.3500,340402.0000,665500.4220,11.8800,19.3500,16.2525,16.2525,1.0400,43.9609,44.0774,3.8694,13.8488,14.1356,176735.4347,20944.5500,20944.5500,3419830.6614,405277.0425,,,1.2626
2017-05-04,17.7000,20.2400,17.5000,19.8900,941668.3700,1746437.8950,12.2100,19.8900,44.9601,44.9601,3.0500,45.1877,45.3075,3.9773,14.2352,14.5301,176735.4347,20944.5500,20944.5500,3515267.7962,416587.0995,,,1.2285
2017-05-05,18.8000,19.0200,17.9000,17.9000,806881.5400,1465083.4520,10.9900,17.9000,38.5247,38.5247,1.8600,40.6666,40.7745,3.5794,12.8110,13.0764,176735.4347,20944.5500,20944.5500,3163564.2811,374907.4450,,,1.3649
2017-05-08,17.2300,17.2300,16.1100,16.1100,409849.8100,673429.0830,9.8900,16.1100,19.5683,19.5683,0.7800,36.6000,36.6970,3.2215,11.5299,11.7687,176735.4347,20944.5500,20944.5500,2847207.8530,337416.7005,,,1.5167
2017-05-09,15.0100,16.4400,15.0100,15.8400,528200.1500,832536.9690,9.7300,15.8400,25.2190,25.2190,0.9400,35.9866,36.0820,3.1675,11.3367,11.5715,176735.4347,20944.5500,20944.5500,2799489.2856,331761.6720,,,1.5416
2017-05-10,15.8500,17.1900,15.7100,16.7700,687237.1100,1140370.7560,10.3000,16.7700,32.8122,32.8122,1.1400,38.0994,38.2004,3.3534,12.0023,12.2509,176735.4347,20944.5500,20944.5500,2963853.2399,351240.1035,,,1.4563
2017-05-11,16.3000,16.6700,15.8100,16.0000,454843.4500,736017.4570,9.8200,16.0000,21.7166,21.7166,0.6700,36.3501,36.4464,3.1995,11.4512,11.6884,176735.4347,20944.5500,20944.5500,2827766.9552,335112.8000,,,1.5275
2017-05-12,15.9500,16.6500,15.7500,16.1100,431993.0100,703202.7600,9.9800,16.2500,20.6256,20.6256,0.7500,36.6000,36.6970,3.3211,11.5299,11.7687,176735.4347,20944.5500,20944.5500,2847207.8530,337416.7005,,0.9311,1.5030
2017-05-15,16.0500,16.0500,15.3400,15.4300,382097.4600,596200.5250,9.5600,15.5700,18.2433,18.2433,0.7600,35.0551,35.1480,3.1809,11.0432,11.2720,176735.4347,20944.5500,20944.5500,2727027.7574,323174.4065,,0.9721,1.5690
2017-05-16,15.5500,16.1600,15.5500,15.8600,373253.4200,591307.3120,9.8300,16.0000,17.8210,17.8210,0.7500,36.0320,36.1275,3.2695,11.3510,11.5861,176735.4347,20944.5500,20944.5500,2803023.9943,332180.5630,,0.9458,1.5259
2017-05-17,15.7400,16.1800,15.4000,15.8100,400326.6800,630869.7930,9.7900,15.9500,19.1136,19.1136,0.8600,35.9184,36.0136,3.2592,11.3152,11.5496,176735.4347,20944.5500,20944.5500,2794187.2226,331133.3355,,0.9488,1.5322
2017-05-18,15.5400,15.7500,14.2300,14.2300,476553.7900,711275.2390,8.8200,14.3600,22.7531,22.7531,1.1700,32.3288,32.4146,2.9335,10.1844,10.3954,176735.4347,20944.5500,20944.5500,2514945.2358,298040.9465,,1.0541,1.7007
2017-05-19,14.0300,14.3900,13.4600,13.9100,370580.5100,515133.6520,8.6200,14.0400,17.6934,17.6934,0.9000,31.6018,31.6856,2.8675,9.9554,10.1616,176735.4347,20944.5500,20944.5500,2458389.8967,291338.6905,,1.0784,1.7401
2017-05-22,13.8900,14.2200,13.5300,14.0600,323905.8900,449895.5100,8.7100,14.1900,15.4649,15.4649,0.8100,31.9426,32.0273,2.8985,10.0627,10.2712,176735.4347,20944.5500,20944.5500,2484900.2119,294480.3730,,1.0669,1.7222
2017-05-23,14.0700,14.1300,12.8100,13.0700,306495.2700,419046.0900,8.1000,13.1900,14.6337,14.6337,0.7900,29.6935,29.7722,2.6944,9.3542,9.5480,176735.4347,20944.5500,20944.5500,2309932.1315,273745.2685,,1.1477,1.8519
2017-05-24,12.9900,13.2000,12.4000,12.8600,322872.6500,412951.6110,7.9700,12.9800,15.4156,15.4156,0.8600,29.2164,29.2938,2.6511,9.2039,9.3945,176735.4347,20944.5500,20944.5500,2272817.6902,269346.9130,,1.1664,1.8821
2017-05-25,12.9300,13.3600,12.7500,13.0400,377976.0000,494749.8830,8.0800,13.1600,18.0465,18.0465,1.0500,29.6253,29.7039,2.6882,9.3327,9.5260,176735.4347,20944.5500,20944.5500,2304630.0685,273116.9320,,1.1503,1.8564
2017-05-26,12.9600,12.9600,12.5000,12.6700,278376.8400,352618.9170,7.8500,12.7800,13.2911,13.2911,0.8200,28.7847,28.8610,2.6119,9.0679,9.2557,176735.4347,20944.5500,20944.5500,2239237.9576,265367.4485,,1.1839,1.9108
2017-05-31,12.9000,13.0200,12.4100,12.5000,235795.0100,301497.1840,7.7400,12.6100,11.2581,11.2581,0.7300,28.3985,28.4738,2.5769,8.9462,9.1316,176735.4347,20944.5500,20944.5500,2209192.9338,261806.8750,,1.2000,1.9380
2017-06-01,12.3500,12.6500,11.5000,11.6100,274563.9100,331855.4610,7.1900,11.7100,13.1091,13.1091,0.9000,26.3765,26.4465,2.3934,8.3093,8.4814,176735.4347,20944.5500,20944.5500,2051898.3969,243166.2255,,1.2920,2.0862
2017-06-02,11.6000,11.8800,11.0300,11.8000,260401.3100,299175.3130,7.3100,11.9100,12.4329,12.4329,0.8700,26.8082,26.8793,2.4326,8.4452,8.6202,176735.4347,20944.5500,20944.5500,2085478.1295,247145.6900,,1.2712,2.0520
2017-06-05,11.7500,11.9300,11.6800,11.8700,163620.8700,193272.4990,7.3500,11.9800,7.8121,7.8121,0.5700,26.9672,27.0387,2.4470,8.4953,8.6713,176735.4347,20944.5500,20944.5500,2097849.6099,248611.8085,,1.2637,2.0408
2017-06-06,11.8200,11.8500,11.4500,11.6800,174050.4100,202732.7400,7.2400,11.7900,8.3101,8.3101,0.7200,26.5356,26.6059,2.4078,8.3594,8.5325,176735.4347,20944.5500,20944.5500,2064269.8773,244632.3440,,1.2842,2.0718
2017-06-07,11.7200,12.8500,11.7100,12.8500,500074.1000,623466.1830,7.9600,12.9700,23.8761,23.8761,2.2600,29.1937,29.2711,2.6490,9.1967,9.3872,176735.4347,20944.5500,20944.5500,2271050.3359,269137.4675,,1.1673,1.8844
2017-06-08,12.9400,12.9500,12.5600,12.5900,396583.2800,504070.3830,7.8000,12.7000,18.9349,18.9349,1.4400,28.6030,28.6788,2.5954,9.0106,9.1973,176735.4347,20944.5500,20944.5500,2225099.1229,263691.8845,,1.1914,1.9231
2017-06-09,12.5000,12.6600,12.3000,12.5000,208718.2100,260436.6310,7.7400,12.6100,9.9653,9.9653,0.7000,28.3985,28.4738,2.5769,8.9462,9.1316,176735.4347,20944.5500,20944.5500,2209192.9338,261806.8750,,1.2000,1.9380
2017-06-12,12.3900,13.2300,12.3000,12.6300,347050.6200,443933.8470,7.8200,12.7400,16.5700,16.5700,1.2000,28.6938,28.7699,2.6037,9.0393,9.2265,176735.4347,20944.5500,20944.5500,2232168.5403,264529.6665,,1.1876,1.9182
2017-06-13,12.4800,12.9600,12.4000,12.7000,230481.8800,291831.7600,7.8700,12.8100,11.0044,11.0044,0.7100,28.8529,28.9294,2.6181,9.0894,9.2777,176735.4347,20944.5500,20944.5500,2244540.0207,265995.7850,,1.1811,1.9060
2017-06-14,12.6500,12.8600,12.5100,12.6900,195155.3500,247694.0400,7.8600,12.8000,9.3177,9.3177,0.5800,28.8302,28.9066,2.6160,9.0822,9.2704,176735.4347,20944.5500,20944.5500,2242772.6663,265786.3395,,1.1820,1.9084
2017-06-15,12.6900,13.5000,12.6100,13.0700,384251.8000,500547.3840,8.1000,13.1900,18.3461,18.3461,1.3900,29.6935,29.7722,2.6944,9.3542,9.5480,176735.4347,20944.5500,20944.5500,2309932.1315,273745.2685,,1.1477,1.8519
2017-06-16,12.9200,13.2500,12.8100,13.2000,285334.7500,371628.9110,8.1800,13.3200,13.6233,13.6233,1.0400,29.9888,30.0683,2.7212,9.4472,9.6429,176735.4347,20944.5500,20944.5500,2332907.7380,276468.0600,,1.1364,1.8337
2017-06-19,13.2000,13.3800,13.1000,13.1800,248628.6500,328451.7680,8.1700,13.3000,11.8708,11.8708,0.8600,29.9434,30.0228,2.7171,9.4329,9.6283,176735.4347,20944.5500,20944.5500,2329373.0293,276049.1690,,1.1381,1.8360
2017-06-20,13.1000,13.3600,13.0600,13.2100,194437.7900,256282.9120,8.1800,13.3300,9.2835,9.2835,0.7200,30.0115,30.0911,2.7232,9.4544,9.6502,176735.4347,20944.5500,20944.5500,2334675.0924,276677.5055,,1.1355,1.8337
2017-06-21,13.3300,13.3600,12.8500,12.9700,208091.4300,271709.3770,8.0400,13.0900,9.9353,9.9353,0.8000,29.4663,29.5444,2.6738,9.2826,9.4749,176735.4347,20944.5500,20944.5500,2292258.5881,271650.8135,,1.1565,1.8657
2017-06-22,12.9000,13.3000,12.8100,12.8400,249047.7000,325272.5390,7.9500,12.9600,11.8908,11.8908,0.9400,29.1709,29.2483,2.6470,9.1896,9.3799,176735.4347,20944.5500,20944.5500,2269282.9815,268928.0220,,1.1682,1.8868
2017-06-23,12.7000,12.7200,12.1100,12.5300,214420.8700,266474.0100,7.7600,12.6400,10.2375,10.2375,0.9000,28.4667,28.5421,2.5831,8.9677,9.1535,176735.4347,20944.5500,20944.5500,2214494.9968,262435.2115,,1.1971,1.9330
2017-06-26,12.4400,12.5900,12.4300,12.5600,122610.1500,153581.3140,7.7800,12.6700,5.8540,5.8540,0.5500,28.5348,28.6105,2.5892,8.9892,9.1754,176735.4347,20944.5500,20944.5500,2219797.0598,263063.5480,,1.1943,1.9280
2017-06-27,12.6600,13.2900,12.6000,12.9100,273023.9100,353143.9860,8.0000,13.0300,13.0356,13.0356,1.3800,29.3300,29.4077,2.6614,9.2397,9.4311,176735.4347,20944.5500,20944.5500,2281654.4620,270394.1405,,1.1619,1.8750
2017-06-28,12.8100,13.1000,12.6500,12.8400,225608.2600,291083.6770,7.9500,12.9600,10.7717,10.7717,1.0600,29.1709,29.2483,2.6470,9.1896,9.3799,176735.4347,20944.5500,20944.5500,2269282.9815,268928.0220,,1.1682,1.8868
2017-06-29,12.7600,12.9500,12.6300,12.6900,136144.2500,174098.5830,7.8600,12.8000,6.5002,6.5002,0.6300,28.8302,28.9066,2.6160,9.0822,9.2704,176735.4347,20944.5500,20944.5500,2242772.6663,265786.3395,,1.1820,1.9084
2017-06-30,12.6400,12.7300,12.3100,12.5300,129011.2600,161359.6460,7.7600,12.6400,6.1597,6.1597,0.6600,28.4667,28.5421,2.5831,8.9677,9.1535,176735.4347,20944.5500,20944.5500,2214494.9968,262435.2115,,1.1971,1.9330
2017-07-03,12.5400,12.6800,12.4500,12.6700,97339.2400,122464.7500,7.8500,12.7800,4.6475,4.6475,0.5500,28.7847,28.8610,2.6119,9.0679,9.2557,176735.4347,20944.5500,20944.5500,2239237.9576,265367.4485,,1.1839,1.9108
2017-07-04,12.6100,12.8900,12.6000,12.8700,162048.4500,206553.2840,7.9700,12.9900,7.7370,7.7370,0.9400,29.2391,29.3166,2.6532,9.2110,9.4018,176735.4347,20944.5500,20944.5500,2274585.0446,269556.3585,,1.1655,1.8821
2017-07-05,12.8800,12.9800,12.7300,12.8500,177593.9300,228155.1570,7.9600,12.9700,8.4792,8.4792,1.1800,29.1937,29.2711,2.6490,9.1967,9.3872,176735.4347,20944.5500,20944.5500,2271050.3359,269137.4675,,1.1673,1.8844
2017-07-06,12.7800,12.9800,12.7200,12.8700,161015.1200,206925.2820,7.9700,12.9900,7.6877,7.6877,1.1500,29.2391,29.3166,2.6532,9.2110,9.4018,176735.4347,20944.5500,20944.5500,2274585.0446,269556.3585,,1.1655,1.8821
2017-07-07,12.9500,13.0800,12.8200,12.8500,208257.3700,269296.5980,7.9600,12.9700,9.9433,9.9433,1.4300,29.1937,29.2711,2.6490,9.1967,9.3872,176735.4347,20944.5500,20944.5500,2271050.3359,269137.4675,,1.1673,1.8844
2017-07-10,12.7000,12.7000,12.3100,12.4200,171134.7500,213508.2130,7.6900,12.5300,8.1708,8.1708,1.0600,28.2167,28.2916,2.5604,8.8890,9.0731,176735.4347,20944.5500,20944.5500,2195054.0990,260131.3110,,1.2077,1.9506
2017-07-11,12.3600,12.5400,12.3100,12.3200,122395.7200,151882.8730,7.6300,12.4300,5.8438,5.8438,0.7000,27.9896,28.0638,2.5398,8.8174,9.0001,176735.4347,20944.5500,20944.5500,2177380.5555,258036.8560,,1.2175,1.9659
2017-07-12,12.3000,12.3600,11.9000,12.0900,148618.4300,180000.7540,7.4900,12.2000,7.0958,7.0958,0.8800,27.4670,27.5398,2.4924,8.6528,8.8320,176735.4347,20944.5500,20944.5500,2136731.4055,253219.6095,,1.2407,2.0027
2017-07-13,12.1400,12.3200,11.8700,12.2100,169518.5700,205196.3100,7.5600,12.3200,8.0937,8.0937,1.0400,27.7397,27.8132,2.5171,8.7387,8.9197,176735.4347,20944.5500,20944.5500,2157939.6577,255732.9555,,1.2285,1.9841
2017-07-14,12.2000,12.2000,12.0100,12.0200,110462.5800,133283.3120,7.4500,12.1300,5.2740,5.2740,0.6700,27.3080,27.3804,2.4779,8.6027,8.7809,176735.4347,20944.5500,20944.5500,2124359.9251,251753.4910,,1.2479,2.0134
2017-07-17,11.9800,12.2600,11.1000,11.5300,234645.2000,277225.5030,7.1400,11.6300,11.2032,11.2032,1.6200,26.1948,26.2642,2.3769,8.2520,8.4229,176735.4347,20944.5500,20944.5500,2037759.5621,241490.6615,,1.3010,2.1008
2017-07-18,11.3500,11.7500,11.2900,11.7500,153128.1600,177247.6910,7.2800,11.8600,7.3111,7.3111,0.9700,26.6946,26.7654,2.4223,8.4095,8.5837,176735.4347,20944.5500,20944.5500,2076641.3577,246098.4625,,1.2766,2.0604
2017-07-19,11.7600,11.9000,11.6000,11.7800,178482.3500,209739.2640,7.3000,11.8900,8.5217,8.5217,1.0900,26.7627,26.8337,2.4284,8.4309,8.6056,176735.4347,20944.5500,20944.5500,2081943.4208,246726.7990,,1.2733,2.0548
2017-07-20,11.7000,11.7900,11.6000,11.6400,132419.2000,154761.1630,7.2100,11.7400,6.3224,6.3224,0.7800,26.4447,26.5148,2.3996,8.3307,8.5033,176735.4347,20944.5500,20944.5500,2057200.4599,243794.5620,,1.2887,2.0804
2017-07-21,11.6100,11.6100,11.2600,11.3000,126804.6500,144769.2880,7.0000,11.4000,6.0543,6.0543,0.7800,25.6722,25.7403,2.3295,8.0874,8.2549,176735.4347,20944.5500,20944.5500,1997110.4121,236673.4150,,1.3274,2.1429
2017-07-24,11.2500,11.3600,11.1300,11.2800,79898.6100,89917.0720,6.9900,11.3800,3.8148,3.8148,0.4800,25.6268,25.6947,2.3254,8.0731,8.2403,176735.4347,20944.5500,20944.5500,1993575.7034,236254.5240,,1.3298,2.1459
2017-07-25,11.3100,11.3800,11.1700,11.2200,76853.7600,86756.5560,6.9500,11.3200,3.6694,3.6694,0.5700,25.4905,25.5581,2.3130,8.0301,8.1965,176735.4347,20944.5500,20944.5500,1982971.5773,234997.8510,,1.3369,2.1583
2017-07-26,11.1800,11.3200,11.0000,11.0800,102648.7700,114366.1670,6.8600,11.1800,4.9010,4.9010,0.8600,25.1724,25.2392,2.2841,7.9299,8.0942,176735.4347,20944.5500,20944.5500,1958228.6165,232065.6140,,1.3538,2.1866
2017-07-27,11.0700,11.2000,10.7400,11.1400,139684.4900,153476.0260,6.9000,11.2400,6.6693,6.6693,1.3500,25.3087,25.3758,2.2965,7.9729,8.1380,176735.4347,20944.5500,20944.5500,1968832.7426,233322.2870,,1.3465,2.1739
2017-07-28,11.1000,11.1000,10.9600,10.9800,77637.7000,85468.3720,6.8000,11.0800,3.7068,3.7068,0.7400,24.9452,25.0114,2.2635,7.8584,8.0212,176735.4347,20944.5500,20944.5500,1940555.0730,229971.1590,,1.3661,2.2059
2017-07-31,10.9500,10.9800,10.8500,10.8700,89211.7700,97263.9020,6.7300,10.9700,4.2594,4.2594,0.9400,24.6953,24.7608,2.2409,7.7796,7.9408,176735.4347,20944.5500,20944.5500,1921114.1752,227667.2585,,1.3799,2.2288
2017-08-01,10.8600,11.9600,10.8300,11.9600,263108.2200,309089.0850,7.4100,12.0700,12.5621,12.5621,2.7100,27.1717,27.2437,2.4656,8.5598,8.7371,176735.4347,20944.5500,20944.5500,2113755.7990,250496.8180,,1.2542,2.0243
